crop_path,label,game,src_image,x1,y1,x2,y2,frame_idx,player_id,role_name,left2right
dataset_v1/crops/game_35_H2__frame_136093__i503__f136093__p113.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136093.jpg,1236,789,1283,920,136093,113,Left Back,1
dataset_v1/crops/game_35_H2__frame_136093__i504__f136093__p115.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136093.jpg,1,410,37,526,136093,115,Attacking Midfielder,1
dataset_v1/crops/game_35_H2__frame_136093__i505__f136093__p201.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136093.jpg,1193,484,1268,575,136093,201,Attacking Midfielder,0
dataset_v1/crops/game_35_H2__frame_136093__i506__f136093__p207.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136093.jpg,42,788,128,931,136093,207,Right Midfielder,0
dataset_v1/crops/game_35_H2__frame_136093__i507__f136093__p212.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136093.jpg,738,668,812,780,136093,212,Left Midfielder,0
dataset_v1/crops/game_35_H2__frame_136093__i508__f136093__p214.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136093.jpg,630,462,678,561,136093,214,Left Winger,0
dataset_v1/crops/game_35_H2__frame_136825__i509__f136825__p102.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,500,386,552,503,136825,102,Central Forward,1
dataset_v1/crops/game_35_H2__frame_136825__i510__f136825__p106.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,1734,257,1783,359,136825,106,Right Back,1
dataset_v1/crops/game_35_H2__frame_136825__i511__f136825__p109.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,371,567,426,702,136825,109,Left Winger,1
dataset_v1/crops/game_35_H2__frame_136825__i512__f136825__p112.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,1006,308,1053,406,136825,112,Left Midfielder,1
dataset_v1/crops/game_35_H2__frame_136825__i513__f136825__p113.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,205,850,280,1003,136825,113,Left Back,1
dataset_v1/crops/game_35_H2__frame_136825__i514__f136825__p114.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,907,488,965,617,136825,114,Right Midfielder,1
dataset_v1/crops/game_35_H2__frame_136825__i515__f136825__p115.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,1775,528,1826,643,136825,115,Attacking Midfielder,1
dataset_v1/crops/game_35_H2__frame_136825__i516__f136825__p200.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,243,542,295,662,136825,200,Right Back,0
dataset_v1/crops/game_35_H2__frame_136825__i517__f136825__p201.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,1593,266,1636,380,136825,201,Attacking Midfielder,0
dataset_v1/crops/game_35_H2__frame_136825__i518__f136825__p207.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,966,700,1060,841,136825,207,Right Midfielder,0
dataset_v1/crops/game_35_H2__frame_136825__i519__f136825__p208.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,345,409,408,535,136825,208,Defensive Midfielder,0
dataset_v1/crops/game_35_H2__frame_136825__i520__f136825__p209.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,262,395,326,520,136825,209,Left Central Back,0
dataset_v1/crops/game_35_H2__frame_136825__i521__f136825__p210.jpg,goalkeeper,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,119,326,196,438,136825,210,Goalkeeper,0
dataset_v1/crops/game_35_H2__frame_136825__i522__f136825__p211.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,684,295,726,402,136825,211,Left Back,0
dataset_v1/crops/game_35_H2__frame_136825__i523__f136825__p212.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,685,539,734,659,136825,212,Left Midfielder,0
dataset_v1/crops/game_35_H2__frame_136825__i524__f136825__p214.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_136825.jpg,836,345,900,453,136825,214,Left Winger,0
dataset_v1/crops/game_35_H2__frame_138746__i525__f138746__p101.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,1022,433,1056,547,138746,101,Left Central Back,1
dataset_v1/crops/game_35_H2__frame_138746__i526__f138746__p102.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,184,439,225,546,138746,102,Central Forward,1
dataset_v1/crops/game_35_H2__frame_138746__i527__f138746__p106.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,1675,307,1740,394,138746,106,Right Back,1
dataset_v1/crops/game_35_H2__frame_138746__i528__f138746__p111.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,1391,547,1444,663,138746,111,Right Winger,1
dataset_v1/crops/game_35_H2__frame_138746__i529__f138746__p114.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,243,457,283,563,138746,114,Right Midfielder,1
dataset_v1/crops/game_35_H2__frame_138746__i530__f138746__p115.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,389,505,436,624,138746,115,Attacking Midfielder,1
dataset_v1/crops/game_35_H2__frame_138746__i531__f138746__p201.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,615,471,658,573,138746,201,Attacking Midfielder,0
dataset_v1/crops/game_35_H2__frame_138746__i532__f138746__p202.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,181,376,221,448,138746,202,Right Central Back,0
dataset_v1/crops/game_35_H2__frame_138746__i533__f138746__p207.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,357,642,426,763,138746,207,Right Midfielder,0
dataset_v1/crops/game_35_H2__frame_138746__i534__f138746__p208.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,466,431,517,536,138746,208,Defensive Midfielder,0
dataset_v1/crops/game_35_H2__frame_138746__i535__f138746__p209.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,41,450,103,568,138746,209,Left Central Back,0
dataset_v1/crops/game_35_H2__frame_138746__i536__f138746__p211.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,514,316,570,410,138746,211,Left Back,0
dataset_v1/crops/game_35_H2__frame_138746__i537__f138746__p213.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_138746.jpg,1179,418,1218,528,138746,213,Right Winger,0
dataset_v1/crops/game_35_H2__frame_139878__i538__f139878__p101.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,1593,385,1644,507,139878,101,Left Central Back,1
dataset_v1/crops/game_35_H2__frame_139878__i539__f139878__p106.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,1391,230,1435,320,139878,106,Right Back,1
dataset_v1/crops/game_35_H2__frame_139878__i540__f139878__p111.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,957,714,1031,865,139878,111,Right Winger,1
dataset_v1/crops/game_35_H2__frame_139878__i541__f139878__p112.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,48,487,93,592,139878,112,Left Midfielder,1
dataset_v1/crops/game_35_H2__frame_139878__i542__f139878__p115.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,863,305,917,418,139878,115,Attacking Midfielder,1
dataset_v1/crops/game_35_H2__frame_139878__i543__f139878__p201.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,178,351,242,426,139878,201,Attacking Midfielder,0
dataset_v1/crops/game_35_H2__frame_139878__i544__f139878__p207.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,230,674,305,819,139878,207,Right Midfielder,0
dataset_v1/crops/game_35_H2__frame_139878__i545__f139878__p208.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,42,423,83,588,139878,208,Defensive Midfielder,0
dataset_v1/crops/game_35_H2__frame_139878__i546__f139878__p213.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,930,324,976,437,139878,213,Right Winger,0
dataset_v1/crops/game_35_H2__frame_139878__i547__f139878__p214.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_139878.jpg,1132,235,1182,322,139878,214,Left Winger,0
dataset_v1/crops/game_35_H2__frame_140565__i548__f140565__p101.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1712,654,1762,799,140565,101,Left Central Back,1
dataset_v1/crops/game_35_H2__frame_140565__i549__f140565__p102.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,595,397,642,514,140565,102,Central Forward,1
dataset_v1/crops/game_35_H2__frame_140565__i550__f140565__p106.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1354,347,1396,455,140565,106,Right Back,1
dataset_v1/crops/game_35_H2__frame_140565__i551__f140565__p107.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,856,384,903,489,140565,107,Right Central Back,1
dataset_v1/crops/game_35_H2__frame_140565__i552__f140565__p109.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,592,508,635,619,140565,109,Left Winger,1
dataset_v1/crops/game_35_H2__frame_140565__i553__f140565__p111.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,521,388,571,505,140565,111,Right Winger,1
dataset_v1/crops/game_35_H2__frame_140565__i554__f140565__p112.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,800,591,862,698,140565,112,Left Midfielder,1
dataset_v1/crops/game_35_H2__frame_140565__i555__f140565__p113.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,333,760,427,877,140565,113,Left Back,1
dataset_v1/crops/game_35_H2__frame_140565__i556__f140565__p114.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1022,320,1085,417,140565,114,Right Midfielder,1
dataset_v1/crops/game_35_H2__frame_140565__i557__f140565__p115.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1604,496,1665,626,140565,115,Attacking Midfielder,1
dataset_v1/crops/game_35_H2__frame_140565__i558__f140565__p200.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,389,491,435,600,140565,200,Right Back,0
dataset_v1/crops/game_35_H2__frame_140565__i559__f140565__p201.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1211,357,1256,470,140565,201,Attacking Midfielder,0
dataset_v1/crops/game_35_H2__frame_140565__i560__f140565__p207.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1197,482,1248,608,140565,207,Right Midfielder,0
dataset_v1/crops/game_35_H2__frame_140565__i561__f140565__p208.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1089,447,1152,577,140565,208,Defensive Midfielder,0
dataset_v1/crops/game_35_H2__frame_140565__i562__f140565__p209.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,483,420,539,539,140565,209,Left Central Back,0
dataset_v1/crops/game_35_H2__frame_140565__i563__f140565__p212.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,535,637,586,754,140565,212,Left Midfielder,0
dataset_v1/crops/game_35_H2__frame_140565__i564__f140565__p213.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,1300,557,1377,666,140565,213,Right Winger,0
dataset_v1/crops/game_35_H2__frame_140565__i565__f140565__p214.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_140565.jpg,975,447,1027,551,140565,214,Left Winger,0
dataset_v1/crops/game_35_H2__frame_141217__i566__f141217__p107.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,614,385,697,511,141217,107,Right Central Back,1
dataset_v1/crops/game_35_H2__frame_141217__i567__f141217__p109.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,1127,532,1188,670,141217,109,Left Winger,1
dataset_v1/crops/game_35_H2__frame_141217__i568__f141217__p113.jpg,team_left,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,810,643,887,780,141217,113,Left Back,1
dataset_v1/crops/game_35_H2__frame_141217__i569__f141217__p200.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,323,426,375,551,141217,200,Right Back,0
dataset_v1/crops/game_35_H2__frame_141217__i570__f141217__p201.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,1889,254,1920,348,141217,201,Attacking Midfielder,0
dataset_v1/crops/game_35_H2__frame_141217__i571__f141217__p202.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,1129,353,1183,484,141217,202,Right Central Back,0
dataset_v1/crops/game_35_H2__frame_141217__i572__f141217__p207.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,1277,578,1346,728,141217,207,Right Midfielder,0
dataset_v1/crops/game_35_H2__frame_141217__i573__f141217__p209.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,424,468,494,557,141217,209,Left Central Back,0
dataset_v1/crops/game_35_H2__frame_141217__i574__f141217__p211.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,1447,250,1493,367,141217,211,Left Back,0
dataset_v1/crops/game_35_H2__frame_141217__i575__f141217__p214.jpg,team_right,game_35_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_35_H2/images/frame_141217.jpg,1726,320,1776,446,141217,214,Left Winger,0
dataset_v1/crops/game_37_H1__frame_004188__i0__f4188__p100.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,1012,437,1062,526,4188,100,Right Central Back,1
dataset_v1/crops/game_37_H1__frame_004188__i1__f4188__p101.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,704,488,750,582,4188,101,Right Midfielder,1
dataset_v1/crops/game_37_H1__frame_004188__i2__f4188__p102.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,991,617,1041,721,4188,102,Central Forward,1
dataset_v1/crops/game_37_H1__frame_004188__i3__f4188__p103.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,511,531,552,633,4188,103,Right Winger,1
dataset_v1/crops/game_37_H1__frame_004188__i4__f4188__p105.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,1127,778,1189,892,4188,105,Left Back,1
dataset_v1/crops/game_37_H1__frame_004188__i5__f4188__p106.jpg,goalkeeper,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,1560,366,1601,460,4188,106,Goalkeeper,1
dataset_v1/crops/game_37_H1__frame_004188__i6__f4188__p107.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,786,364,821,446,4188,107,Right Back,1
dataset_v1/crops/game_37_H1__frame_004188__i7__f4188__p108.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,610,659,680,766,4188,108,Left Winger,1
dataset_v1/crops/game_37_H1__frame_004188__i8__f4188__p109.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,1047,503,1096,616,4188,109,Defensive Midfielder,1
dataset_v1/crops/game_37_H1__frame_004188__i9__f4188__p110.jpg,team_left,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,1246,592,1278,699,4188,110,Left Central Back,1
dataset_v1/crops/game_37_H1__frame_004188__i10__f4188__p200.jpg,team_right,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,946,656,985,764,4188,200,Right Back,0
dataset_v1/crops/game_37_H1__frame_004188__i11__f4188__p201.jpg,team_right,game_37_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_37_H1/images/frame_004188.jpg,134,380,173,473,4188,201,Left Back,0
